"BehaviorSpace results (NetLogo 5.3)"
"Bees.nlogo"
"Simulation Run"
"04/05/2016 14:38:27:510 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","50"
"[run number]","resource_density","R_value","communication?","population","repetitions","save_map","min-pxcor","max-pxcor","min-pycor","max-pycor","[step]","R","loop-num","nectar-influx","hive-collected","imported","exported","timer-post-setup","timer","count patches with [resource?]","count patches with [resource? and quantity = 50]","count patches with [resource? and quantity != 50]","count patches with [resource? and quantity = 0]","max [dist-hive-max] of turtles","foraged-count","dance-quality","dance-quantity","random-quality","random-quantity"
"230","""sparse""","""0.6""","false","500","10","true","-750","750","-750","750","2400","0.6199392452751872","13","11.959905435598236","1.4345906570000082E7","true","false","222.238","2185.163","110","88","22","6","773.3838470335894","592","0","0","907852.81","68"
"231","""sparse""","""0.6""","false","3000","1","true","-750","750","-750","750","2400","0.5890687759271342","2","0.4768282367653221","3431732.820000023","true","false","212.144","2212.777","119","81","38","16","847.5833518811519","1002","0","0","620404.9799999996","169"
"232","""sparse""","""0.6""","false","3000","2","true","-750","750","-750","750","2400","0.5803461125838048","5","0.07803554258718931","561621.8000000014","true","false","208.041","2207.91","85","63","22","1","939.9750151167622","336","0","0","58061.02","41"
"233","""sparse""","""0.6""","false","3000","3","true","-750","750","-750","750","2400","0.6258664115534518","2","0.28900204390718437","2079947.710000006","true","false","215.058","2233.265","111","81","30","9","789.1658155846304","785","0","0","235769.16","97"
"234","""sparse""","""0.6""","false","3000","4","true","-750","750","-750","750","2400","0.5881582400057991","1","0.35938304849242747","2586479.8000000007","true","false","218.981","2259.432","94","65","29","10","852.1110175172449","757","0","0","338400.0500000002","150"
"235","""sparse""","""0.6""","false","3000","5","true","-750","750","-750","750","2400","0.6139741521820664","4","0.16550010282062003","1191104.2400000023","true","false","212.801","2216.294","103","79","24","11","825.3618940055197","671","0","0","163051.01999999996","99"
"236","""sparse""","""0.6""","false","3000","6","true","-750","750","-750","750","2400","0.604447430504687","7","0.29514408642489987","2124151.9900000044","true","false","234.514","2218.01","124","76","48","12","971.2545007105991","1022","0","0","503345.43","183"
"237","""sparse""","""0.6""","false","3000","7","true","-750","750","-750","750","2400","0.6051263396588789","5","0.41055783104070975","2954784.709999988","true","false","223.425","2263.792","104","64","40","14","763.2872844909011","1011","0","0","599451.7200000004","180"
"238","""sparse""","""0.6""","false","3000","8","true","-750","750","-750","750","2400","0.5989718282094094","2","0.22854247464221192","1644820.1899999992","true","false","223.447","2161.019","105","72","33","6","791.4447413538524","688","0","0","248462.5299999999","93"
"239","""sparse""","""0.6""","false","3000","9","true","-750","750","-750","750","2400","0.6031209241900832","9","0.2065996248436838","1486897.4999999923","true","false","213.49","2053.992","97","64","33","11","856.1814665987902","882","0","0","187304.93999999992","127"
"240","""sparse""","""0.6""","false","3000","10","true","-750","750","-750","750","2400","0.6199392452751872","13","3.8238444740864215","2.7520208679999977E7","true","false","245.457","2044.313","110","72","38","25","953.2380439873195","1397","0","0","5116388.710000005","268"
"241","""sparse""","""0.8""","true","500","1","true","-750","750","-750","750","2400","0.7952137054277295","4","0.5387810421008741","646267.8599999985","false","true","104.251","1463.133","95","71","24","12","1034.1171800054558","714","559966.1399999987","601","93319.72000000002","57"
"242","""sparse""","""0.8""","true","500","2","true","-750","750","-750","750","2400","0.802770377563528","2","0.20047411421425587","240468.69999999992","false","true","61.625","1414.241","105","87","18","5","689.7318319463008","396","214700.4799999999","338","23530.990000000005","33"
"244","""sparse""","""0.8""","true","500","4","true","-750","750","-750","750","2400","0.7737722642880099","1","0.7399926469362252","887621.1800000021","false","true","40.445","1387.781","114","88","26","12","909.019650682657","730","772200.6300000014","616","171079.76000000004","68"
"243","""sparse""","""0.8""","true","500","3","true","-750","750","-750","750","2400","0.7759848877676727","3","3.0864104376823804","3702149.320000015","false","true","80.761","1427.519","101","78","23","9","633.9870721421764","646","3531780.4900000137","528","339903.6300000001","87"
"245","""sparse""","""0.8""","true","500","5","true","-750","750","-750","750","2400","0.78722317956358","1","0.26743328053355525","320786.21999999956","false","true","41.231","1399.798","101","83","18","4","661.333726328348","289","290785.55999999953","256","44276.880000000005","27"
"246","""sparse""","""0.8""","true","500","6","true","-750","750","-750","750","2400","0.8155441995456096","5","0.453917373905793","544473.8899999987","false","true","125.467","1478.075","95","79","16","6","952.1176599201078","469","463562.13999999885","391","37952.790000000015","37"
"247","""sparse""","""0.8""","true","500","7","true","-750","750","-750","750","2400","0.8007665170671947","5","0.38642984576907047","463522.60000000003","false","true","114.594","1460.184","99","75","24","9","827.1640781437251","596","400574.48999999993","502","48459.75","49"
"248","""sparse""","""0.8""","true","500","8","true","-750","750","-750","750","2400","0.8080987354366811","3","0.7013380241767362","841254.9599999951","false","true","81.741","1427.723","104","75","29","13","799.0327975234194","818","723824.0899999957","687","83096.15000000005","85"
"249","""sparse""","""0.8""","true","500","9","true","-750","750","-750","750","2400","0.7927759090507243","1","0.2339061025427254","280570.3699999991","false","true","41.196","1451.345","93","79","14","3","834.8435046161813","293","252296.6299999993","254","17370.57","20"
"250","""sparse""","""0.8""","true","500","10","true","-750","750","-750","750","2400","0.7962442955442042","3","0.578062984576904","693386.5499999963","false","true","83.451","1522.575","103","87","16","7","629.4366228005854","458","612313.529999997","391","57284.94999999999","63"
"252","""sparse""","""0.8""","true","3000","2","true","-750","750","-750","750","2400","0.802770377563528","2","0.22202391274141875","1597906.0999999908","true","false","210.422","2116.525","105","63","42","21","860.5859348417798","1278","1473374.9599999913","1106","192895.2299999999","172"
"251","""sparse""","""0.8""","true","3000","1","true","-750","750","-750","750","2400","0.7952137054277295","4","0.24959938168681448","1796366.7500000037","true","false","210.962","2119.336","95","46","49","23","981.4911151145589","1388","1671854.6700000037","1207","415562.40999999974","198"
"253","""sparse""","""0.8""","true","3000","3","true","-750","750","-750","750","2400","0.7759848877676727","3","0.6938262373211038","4993467.429999984","true","false","190.8","2231.05","101","49","52","30","999.0438993624788","1708","4754403.789999987","1402","607220.0700000018","284"
"254","""sparse""","""0.8""","true","3000","4","true","-750","750","-750","750","2400","0.7737722642880099","1","0.3750793858552194","2699446.340000014","true","false","235.378","2346.03","114","57","57","30","879.7080597354127","1802","2453999.92000001","1541","644471.8600000006","310"
"255","""sparse""","""0.8""","true","3000","5","true","-750","750","-750","750","2400","0.78722317956358","1","0.16434001389467884","1182755.0800000036","true","false","214.318","2367.84","101","59","42","16","889.9691587641577","1055","1108755.7800000033","922","298482.22999999963","176"
"256","""sparse""","""0.8""","true","3000","6","true","-750","750","-750","750","2400","0.8155441995456096","5","0.1723045755175773","1240076.0300000038","true","false","240.193","2371.997","95","56","39","19","843.5902710019369","1214","1109854.9500000002","1053","188175.46","167"
"257","""sparse""","""0.8""","true","3000","7","true","-750","750","-750","750","2400","0.8007665170671947","5","0.26648937612894136","1917924.039999991","true","false","223.961","2321.297","99","58","41","20","872.2535877142349","1201","1789857.2999999933","1040","382666.3099999996","201"
"258","""sparse""","""0.8""","true","3000","8","true","-750","750","-750","750","2400","0.8080987354366811","3","0.5103545074336511","3673021.3899999866","true","false","248.031","2348.82","104","51","53","27","833.5976122579873","1678","3442472.019999988","1431","675327.8999999991","312"
"259","""sparse""","""0.8""","true","3000","9","true","-750","750","-750","750","2400","0.7927759090507243","1","0.09643842017507288","694067.3099999996","true","false","215.703","2360.411","93","66","27","12","954.8602453213704","746","649641.9300000002","666","81554.35000000003","86"
"260","""sparse""","""0.8""","true","3000","10","true","-750","750","-750","750","2400","0.7962442955442042","3","0.38232608725857925","2751600.849999995","true","false","235.495","2371.007","103","56","47","25","979.6834663462184","1466","2552241.129999998","1252","471989.41999999934","246"
"261","""sparse""","""0.8""","false","500","1","true","-750","750","-750","750","2400","0.7952137054277295","4","0.24364073363901664","292247.06000000046","true","false","271.035","2376.492","95","80","15","5","596.8598202940027","364","0","0","31803.139999999992","36"
"262","""sparse""","""0.8""","false","500","2","true","-750","750","-750","750","2400","0.802770377563528","2","0.3794928970404332","455201.72999999963","true","false","232.15","2317.604","105","92","13","1","886.8652593136719","236","0","0","39345.85","25"
"263","""sparse""","""0.8""","false","500","3","true","-750","750","-750","750","2400","0.7759848877676727","3","1.3700166819508104","1643335.009999997","true","false","212.526","2287.069","101","87","14","3","866.9575847524794","355","0","0","87764.42000000006","32"
"264","""sparse""","""0.8""","false","500","4","true","-750","750","-750","750","2400","0.7737722642880099","1","0.8534710546060877","1023738.5300000022","true","false","231.793","2286.685","114","92","22","10","752.1814573506899","611","0","0","131190.17999999996","67"
"265","""sparse""","""0.8""","false","500","5","true","-750","750","-750","750","2400","0.78722317956358","1","0.15291653188828652","183423.37999999968","true","false","229.879","2406.457","101","89","12","1","905.3315713560336","241","0","0","19402.17","26"
"266","""sparse""","""0.8""","false","500","6","true","-750","750","-750","750","2400","0.8155441995456096","5","0.31598300125052065","379021.6099999995","true","false","222.817","2362.42","95","83","12","4","875.7959466971216","344","0","0","39480.07","37"
"267","""sparse""","""0.8""","false","500","7","true","-750","750","-750","750","2400","0.8007665170671947","5","0.2269538557732384","272231.14999999944","true","false","212.054","2357.545","99","82","17","6","760.866787895432","377","0","0","41847.65","42"
"268","""sparse""","""0.8""","false","500","8","true","-750","750","-750","750","2400","0.8080987354366811","3","0.2659456773655679","319001.8399999987","true","false","291.777","2352.112","104","85","19","6","910.7275748294608","438","0","0","28883.179999999997","40"
"269","""sparse""","""0.8""","false","500","9","true","-750","750","-750","750","2400","0.7927759090507243","1","0.14676291788245122","176042.12000000023","true","false","238.892","2340.781","93","85","8","0","853.6690177581297","157","0","0","13916.779999999999","13"
"270","""sparse""","""0.8""","false","500","10","true","-750","750","-750","750","2400","0.7962442955442042","3","0.4254932555231322","510379.1599999971","true","false","256.117","2309.861","103","88","15","5","768.3869012740278","328","0","0","77057.05000000002","37"
"271","""sparse""","""0.8""","false","3000","1","true","-750","750","-750","750","2400","0.7952137054277295","4","0.1321984479644299","951432.230000002","true","false","219.503","2297.073","95","56","39","11","841.857283540153","915","0","0","124967.31000000003","130"
"272","""sparse""","""0.8""","false","3000","2","true","-750","750","-750","750","2400","0.802770377563528","2","0.12019695150757209","865057.4599999962","true","false","247.553","2301.412","105","75","30","11","820.3704980582788","842","0","0","103899.42000000009","100"
"273","""sparse""","""0.8""","false","3000","3","true","-750","750","-750","750","2400","0.7759848877676727","3","0.5787516437404497","4165275.5800000164","true","false","218.788","2268.785","101","69","32","14","831.4426528849094","1093","0","0","387294.9600000001","143"
"274","""sparse""","""0.8""","false","3000","4","true","-750","750","-750","750","2400","0.7737722642880099","1","0.22534618452132815","1621816.4899999988","true","false","224.559","2259.065","114","70","44","18","843.7239169968187","1217","0","0","230199.84000000008","179"
"275","""sparse""","""0.8""","false","3000","5","true","-750","750","-750","750","2400","0.78722317956358","1","0.13108826872307927","943442.2700000015","true","false","218.325","2212.563","101","68","33","9","819.3236132942329","904","0","0","125271.28","124"
"276","""sparse""","""0.8""","false","3000","6","true","-750","750","-750","750","2400","0.8155441995456096","5","0.14255881339447007","1025995.7800000012","true","false","250.125","2215.072","95","62","33","14","849.6483631625171","945","0","0","143157.50000000006","136"
"277","""sparse""","""0.8""","false","3000","7","true","-750","750","-750","750","2400","0.8007665170671947","5","0.13104420869806827","943125.1699999974","true","false","224.068","2223.325","99","65","34","11","831.7905156089475","896","0","0","130558.54000000001","142"
"278","""sparse""","""0.8""","false","3000","8","true","-750","750","-750","750","2400","0.8080987354366811","3","0.13495849381686761","971296.2799999963","true","false","232.97","2126.794","104","66","38","18","825.9850790595499","1217","0","0","138965.41000000006","169"
"279","""sparse""","""0.8""","false","3000","9","true","-750","750","-750","750","2400","0.7927759090507243","1","0.058696561067111276","422439.14999999985","true","false","218.73","2014.357","93","70","23","6","917.5175003333683","560","0","0","63101.35000000001","84"
"281","""sparse""","""1.0""","true","500","1","true","-750","750","-750","750","2400","1.020867404988121","4","0.3913396581909117","469411.91999999864","false","true","36.236","1400.703","112","86","26","12","844.8724681980609","773","399083.07999999926","651","49064.29000000006","84"
"280","""sparse""","""0.8""","false","3000","10","true","-750","750","-750","750","2400","0.7962442955442042","3","0.17082574128108846","1229432.8599999936","true","false","235.728","2012.101","103","66","37","12","816.5782837222235","872","0","0","166978.72000000018","124"
"282","""sparse""","""1.0""","true","500","2","true","-750","750","-750","750","2400","0.9745572442685543","5","0.28979974155898247","347614.7899999995","false","true","42.264","1395.295","108","92","16","6","820.7945931321442","443","304408.3999999997","379","20282.620000000006","33"
"283","""sparse""","""1.0""","true","500","3","true","-750","750","-750","750","2400","0.9719525583183279","3","0.5045392580241762","605194.8399999994","false","true","35.34","1378.671","108","80","28","10","929.3964890990745","643","515158.8700000006","551","72360.63000000003","85"
"285","""sparse""","""1.0""","true","500","5","true","-750","750","-750","750","2400","1.016497593216092","2","0.6335167403084632","759903.3300000015","false","true","30.695","1374.197","106","72","34","14","795.122945756591","865","638952.7100000004","721","79335.84000000004","96"
"284","""sparse""","""1.0""","true","500","4","true","-750","750","-750","750","2400","0.9834784990161721","3","0.3512269112130039","421296.6799999982","false","true","35.021","1388.124","107","81","26","10","858.9188403208013","655","360516.4299999986","545","37382.37","58"
"286","""sparse""","""1.0""","true","500","6","true","-750","750","-750","750","2400","1.0088516981616116","4","0.6882249520633614","825525.830000002","false","true","38.51","1388.329","112","73","39","13","916.1972361399962","901","685511.5399999995","739","81570.59999999999","89"
"287","""sparse""","""1.0""","true","500","7","true","-750","750","-750","750","2400","0.9912306886749017","5","0.5267266444351814","631808.61","false","true","43.368","1384.86","122","91","31","10","827.0975236545537","714","530327.7999999997","587","61491.170000000035","65"
"288","""sparse""","""1.0""","true","500","8","true","-750","750","-750","750","2400","1.0254609917550273","3","0.36884169237182113","442425.60999999946","false","true","34.533","1378.354","102","82","20","10","880.3236304407026","660","368879.85","539","29526.63999999999","50"
"289","""sparse""","""1.0""","true","500","9","true","-750","750","-750","750","2400","1.00585331239535","1","0.24960134222592872","299396.8100000015","false","true","27.884","1384.632","106","88","18","8","834.6518304450798","492","261134.12000000113","411","23465.540000000005","38"
"290","""sparse""","""1.0""","true","500","10","true","-750","750","-750","750","2400","0.9863356319338428","1","0.22377286369320606","268415.5500000007","false","true","25.639","1453.829","98","78","20","10","776.3380516275747","583","229069.08000000045","477","32709.589999999993","52"
"291","""sparse""","""1.0""","true","3000","1","true","-750","750","-750","750","2400","1.020867404988121","4","0.1225565555092397","882039.5299999982","true","false","229.563","2399.818","112","69","43","19","925.6145153518975","1192","793899.9199999982","1040","118749.81000000003","159"
"292","""sparse""","""1.0""","true","3000","2","true","-750","750","-750","750","2400","0.9745572442685543","5","0.1769916034458796","1273808.5699999954","true","false","230.609","2397.165","108","56","52","28","820.4212250903831","1630","1114662.8599999973","1395","157181.66","198"
"293","""sparse""","""1.0""","true","3000","3","true","-750","750","-750","750","2400","0.9719525583183279","3","0.16919117548978624","1217668.8899999915","true","false","227.636","2436.289","108","59","49","22","784.2105236644361","1335","1087304.73","1160","172656.40000000005","207"
"294","""sparse""","""1.0""","true","3000","4","true","-750","750","-750","750","2400","0.9834784990161721","3","0.13002324857579398","935777.3199999892","true","false","222.889","2447.759","107","55","52","23","872.9129532306014","1374","826948.7299999915","1182","121831.23000000014","193"
"296","""sparse""","""1.0""","true","3000","6","true","-750","750","-750","750","2400","1.0088516981616116","4","0.16283483256912554","1171922.2899999965","true","false","223.587","2419.087","112","61","51","23","924.1384796703172","1419","1055373.3099999952","1224","165342.19000000006","187"
"295","""sparse""","""1.0""","true","3000","5","true","-750","750","-750","750","2400","1.016497593216092","2","0.2109276879255243","1518046.5699999984","true","false","227.743","2427.545","106","43","63","27","882.4032830595214","1787","1326834.6299999957","1530","214812.88999999993","275"
"297","""sparse""","""1.0""","true","3000","7","true","-750","750","-750","750","2400","0.9912306886749017","5","0.22807222870640484","1641435.8299999957","true","false","249.972","2445.835","122","61","61","29","915.571532631543","1753","1425674.8899999955","1485","187250.1000000001","211"
"298","""sparse""","""1.0""","true","3000","8","true","-750","750","-750","750","2400","1.0254609917550273","3","0.16076468111713274","1157023.4100000043","true","false","284.579","2457.855","102","54","48","22","921.2332584527836","1401","1006342.7400000036","1191","132937.50000000015","180"
"300","""sparse""","""1.0""","true","3000","10","true","-750","750","-750","750","2400","0.9863356319338428","1","0.09582838543837702","689676.8899999994","true","false","225.054","2431.793","98","59","39","16","834.8074662397336","1051","627102.0899999987","920","85498.55000000006","127"
"299","""sparse""","""1.0""","true","3000","9","true","-750","750","-750","750","2400","1.00585331239535","1","0.12100401278310338","870865.8799999951","true","false","224.659","2440.018","106","64","42","24","908.2263539867143","1337","770570.0899999972","1152","111097.31000000019","176"
"301","""sparse""","""1.0""","false","500","1","true","-750","750","-750","750","2400","1.020867404988121","4","0.1815131888286785","217725.06999999986","true","false","255.512","2443.869","112","95","17","5","833.3643845191131","374","0","0","25531.050000000007","43"
"302","""sparse""","""1.0""","false","500","2","true","-750","750","-750","750","2400","0.9745572442685543","5","0.27562865360566874","330616.5699999996","true","false","237.399","2434.433","108","91","17","3","665.7909621109403","397","0","0","31118.040000000005","37"
"304","""sparse""","""1.0""","false","500","4","true","-750","750","-750","750","2400","0.9834784990161721","3","0.19297478949562272","231473.25999999946","true","false","222.422","2138.147","107","93","14","5","795.1822526974458","405","0","0","20519.710000000003","36"
"303","""sparse""","""1.0""","false","500","3","true","-750","750","-750","750","2400","0.9719525583183279","3","0.34188319299708275","410088.89000000077","true","false","227.707","2150.725","108","93","15","7","800.4953944226653","482","0","0","38872.28999999999","51"
"305","""sparse""","""1.0""","false","500","5","true","-750","750","-750","750","2400","1.016497593216092","2","0.3602876031679855","432164.97999999864","true","false","272.278","2163.263","106","81","25","4","751.8575953461058","490","0","0","46152.23000000002","50"
"306","""sparse""","""1.0""","false","500","6","true","-750","750","-750","750","2400","1.0088516981616116","4","0.29380810337640695","352422.8200000001","true","false","242.243","2183.474","112","96","16","4","753.9074648086664","404","0","0","37619.31","38"
"307","""sparse""","""1.0""","false","500","7","true","-750","750","-750","750","2400","0.9912306886749017","5","0.29939758232596864","359127.3999999994","true","false","225.129","2391.049","122","102","20","5","612.2943221813156","392","0","0","32844.969999999994","36"
"308","""sparse""","""1.0""","false","500","8","true","-750","750","-750","750","2400","1.0254609917550273","3","0.20401133805752414","244711.6000000002","true","false","225.416","2396.075","102","87","15","4","853.4014689427247","377","0","0","26580.7","37"
"309","""sparse""","""1.0""","false","500","9","true","-750","750","-750","750","2400","1.00585331239535","1","0.1976317715714892","237059.31000000128","true","false","259.052","2415.192","106","89","17","3","737.6877411897925","389","0","0","23600.96","35"
"310","""sparse""","""1.0""","false","500","10","true","-750","750","-750","750","2400","0.9863356319338428","1","0.1272007503126305","152577.3000000003","true","false","242.598","2464.079","98","86","12","4","763.1374407933511","315","0","0","19910.219999999994","35"
"311","""sparse""","""1.0""","false","3000","1","true","-750","750","-750","750","2400","1.020867404988121","4","0.08927445046547168","642508.2199999996","true","false","226.438","2496.563","112","72","40","12","850.3864676565021","991","0","0","104325.06000000001","150"
"312","""sparse""","""1.0""","false","3000","2","true","-750","750","-750","750","2400","0.9745572442685543","5","0.09479799916631902","682261.199999998","true","false","223.784","2501.967","108","64","44","10","911.4874459439138","915","0","0","101785.52000000008","140"
"313","""sparse""","""1.0""","false","3000","3","true","-750","750","-750","750","2400","0.9719525583183279","3","0.13416359038488251","965575.3599999995","true","false","289.877","2510.393","108","72","36","15","936.820879480133","1028","0","0","144247.18","168"
"314","""sparse""","""1.0""","false","3000","4","true","-750","750","-750","750","2400","0.9834784990161721","3","0.0870351049048208","626391.6499999953","true","false","239.555","2448.69","107","70","37","12","813.5072346760705","964","0","0","87394.87000000008","143"
"315","""sparse""","""1.0""","false","3000","5","true","-750","750","-750","750","2400","1.016497593216092","2","0.14212863276365023","1022899.7699999907","true","false","225.785","2529.989","106","66","40","17","764.8567592572584","1177","0","0","164664.86000000016","190"
"316","""sparse""","""1.0""","false","3000","6","true","-750","750","-750","750","2400","1.0088516981616116","4","0.14066551340836397","1012369.6999999954","true","false","221.192","2522.393","112","70","42","14","882.0370292374814","1201","0","0","148208.61","164"
"317","""sparse""","""1.0""","false","3000","7","true","-750","750","-750","750","2400","0.9912306886749017","5","0.1337399110740575","962526.1399999919","true","false","241.652","2545.293","122","77","45","11","802.628794896829","1036","0","0","125826.69000000018","142"
"318","""sparse""","""1.0""","false","3000","8","true","-750","750","-750","750","2400","1.0254609917550273","3","0.10193042795609271","733593.2899999992","true","false","259.569","2459.841","102","68","34","10","785.3233724757401","881","0","0","103309.15000000008","129"
"319","""sparse""","""1.0""","false","3000","9","true","-750","750","-750","750","2400","1.00585331239535","1","0.07641147422537171","549933.3800000002","true","false","213.127","1954.764","106","73","33","14","802.7681887087903","973","0","0","85126.07000000005","146"
"320","""sparse""","""1.0""","false","3000","10","true","-750","750","-750","750","2400","0.9863356319338428","1","0.057775568987077815","415810.769999999","true","false","231.323","1968.953","98","66","32","6","923.1809729410203","689","0","0","60678.59000000002","95"
