"BehaviorSpace results (NetLogo 5.3)"
"Bees.nlogo"
"resource_nums"
"02/16/2016 16:29:37:581 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-500","500","-500","500"
"[run number]","resource_density","patchiness","c1_mult","c2_mult","calc_R","[step]","num-patches-r","count patches with [resource?]"
"3457","""dense""","13","121","121","false","1","1425.052416","1423"
"3458","""dense""","13","121","121","false","1","1425.052416","1356"
"3455","""dense""","13","121","121","false","1","1425.052416","1463"
"3459","""dense""","13","121","121","false","1","1425.052416","1364"
"3460","""dense""","13","121","121","false","1","1425.052416","1482"
"3461","""dense""","13","121","161","false","1","1425.052416","1412"
"3464","""dense""","13","121","161","false","1","1425.052416","1367"
"3462","""dense""","13","121","161","false","1","1425.052416","1490"
"3465","""dense""","13","121","161","false","1","1425.052416","1461"
"3463","""dense""","13","121","161","false","1","1425.052416","1361"
"3467","""dense""","13","121","161","false","1","1425.052416","1402"
"3466","""dense""","13","121","161","false","1","1425.052416","1376"
"3468","""dense""","13","121","161","false","1","1425.052416","1359"
"3469","""dense""","13","121","161","false","1","1425.052416","1458"
"3470","""dense""","13","121","161","false","1","1425.052416","1452"
"3471","""dense""","13","121","201","false","1","1425.052416","1352"
"3472","""dense""","13","121","201","false","1","1425.052416","1418"
"3474","""dense""","13","121","201","false","1","1425.052416","1482"
"3473","""dense""","13","121","201","false","1","1425.052416","1421"
"3476","""dense""","13","121","201","false","1","1425.052416","1464"
"3475","""dense""","13","121","201","false","1","1425.052416","1466"
"3477","""dense""","13","121","201","false","1","1425.052416","1500"
"3478","""dense""","13","121","201","false","1","1425.052416","1434"
"3479","""dense""","13","121","201","false","1","1425.052416","1460"
"3480","""dense""","13","121","201","false","1","1425.052416","1317"
"3481","""dense""","13","161","1","false","1","1425.052416","1464"
"3483","""dense""","13","161","1","false","1","1425.052416","1447"
"3482","""dense""","13","161","1","false","1","1425.052416","1467"
"3485","""dense""","13","161","1","false","1","1425.052416","1418"
"3484","""dense""","13","161","1","false","1","1425.052416","1468"
"3486","""dense""","13","161","1","false","1","1425.052416","1398"
"3488","""dense""","13","161","1","false","1","1425.052416","1425"
"3487","""dense""","13","161","1","false","1","1425.052416","1408"
"3489","""dense""","13","161","1","false","1","1425.052416","1383"
"3490","""dense""","13","161","1","false","1","1425.052416","1430"
"3492","""dense""","13","161","41","false","1","1425.052416","1427"
"3494","""dense""","13","161","41","false","1","1425.052416","1462"
"3491","""dense""","13","161","41","false","1","1425.052416","1432"
"3495","""dense""","13","161","41","false","1","1425.052416","1354"
"3496","""dense""","13","161","41","false","1","1425.052416","1387"
"3493","""dense""","13","161","41","false","1","1425.052416","1442"
"3497","""dense""","13","161","41","false","1","1425.052416","1443"
"3498","""dense""","13","161","41","false","1","1425.052416","1446"
"3499","""dense""","13","161","41","false","1","1425.052416","1460"
"3500","""dense""","13","161","41","false","1","1425.052416","1420"
"3502","""dense""","13","161","81","false","1","1425.052416","1502"
"3503","""dense""","13","161","81","false","1","1425.052416","1424"
"3505","""dense""","13","161","81","false","1","1425.052416","1418"
"3501","""dense""","13","161","81","false","1","1425.052416","1433"
"3504","""dense""","13","161","81","false","1","1425.052416","1430"
"3506","""dense""","13","161","81","false","1","1425.052416","1391"
"3507","""dense""","13","161","81","false","1","1425.052416","1449"
"3508","""dense""","13","161","81","false","1","1425.052416","1416"
"3509","""dense""","13","161","81","false","1","1425.052416","1426"
"3511","""dense""","13","161","121","false","1","1425.052416","1462"
"3510","""dense""","13","161","81","false","1","1425.052416","1430"
"3512","""dense""","13","161","121","false","1","1425.052416","1444"
"3514","""dense""","13","161","121","false","1","1425.052416","1459"
"3513","""dense""","13","161","121","false","1","1425.052416","1464"
"3515","""dense""","13","161","121","false","1","1425.052416","1433"
"3516","""dense""","13","161","121","false","1","1425.052416","1460"
"3517","""dense""","13","161","121","false","1","1425.052416","1396"
"3518","""dense""","13","161","121","false","1","1425.052416","1341"
"3519","""dense""","13","161","121","false","1","1425.052416","1388"
"3521","""dense""","13","161","161","false","1","1425.052416","1422"
"3520","""dense""","13","161","121","false","1","1425.052416","1376"
"3523","""dense""","13","161","161","false","1","1425.052416","1439"
"3524","""dense""","13","161","161","false","1","1425.052416","1423"
"3522","""dense""","13","161","161","false","1","1425.052416","1396"
"3525","""dense""","13","161","161","false","1","1425.052416","1400"
"3526","""dense""","13","161","161","false","1","1425.052416","1427"
"3527","""dense""","13","161","161","false","1","1425.052416","1450"
"3528","""dense""","13","161","161","false","1","1425.052416","1422"
"3530","""dense""","13","161","161","false","1","1425.052416","1395"
"3531","""dense""","13","161","201","false","1","1425.052416","1427"
"3529","""dense""","13","161","161","false","1","1425.052416","1381"
"3533","""dense""","13","161","201","false","1","1425.052416","1421"
"3534","""dense""","13","161","201","false","1","1425.052416","1445"
"3532","""dense""","13","161","201","false","1","1425.052416","1446"
"3535","""dense""","13","161","201","false","1","1425.052416","1434"
"3536","""dense""","13","161","201","false","1","1425.052416","1455"
"3537","""dense""","13","161","201","false","1","1425.052416","1413"
"3538","""dense""","13","161","201","false","1","1425.052416","1327"
"3540","""dense""","13","161","201","false","1","1425.052416","1425"
"3541","""dense""","13","201","1","false","1","1425.052416","1397"
"3539","""dense""","13","161","201","false","1","1425.052416","1447"
"3543","""dense""","13","201","1","false","1","1425.052416","1475"
"3542","""dense""","13","201","1","false","1","1425.052416","1467"
"3544","""dense""","13","201","1","false","1","1425.052416","1409"
"3545","""dense""","13","201","1","false","1","1425.052416","1455"
"3546","""dense""","13","201","1","false","1","1425.052416","1463"
"3547","""dense""","13","201","1","false","1","1425.052416","1471"
"3548","""dense""","13","201","1","false","1","1425.052416","1432"
"3550","""dense""","13","201","1","false","1","1425.052416","1406"
"3549","""dense""","13","201","1","false","1","1425.052416","1439"
"3553","""dense""","13","201","41","false","1","1425.052416","1409"
"3552","""dense""","13","201","41","false","1","1425.052416","1432"
"3551","""dense""","13","201","41","false","1","1425.052416","1435"
"3554","""dense""","13","201","41","false","1","1425.052416","1418"
"3555","""dense""","13","201","41","false","1","1425.052416","1394"
"3556","""dense""","13","201","41","false","1","1425.052416","1404"
"3557","""dense""","13","201","41","false","1","1425.052416","1411"
"3559","""dense""","13","201","41","false","1","1425.052416","1438"
"3560","""dense""","13","201","41","false","1","1425.052416","1394"
"3558","""dense""","13","201","41","false","1","1425.052416","1396"
"3562","""dense""","13","201","81","false","1","1425.052416","1495"
"3561","""dense""","13","201","81","false","1","1425.052416","1451"
"3563","""dense""","13","201","81","false","1","1425.052416","1421"
"3564","""dense""","13","201","81","false","1","1425.052416","1367"
"3565","""dense""","13","201","81","false","1","1425.052416","1399"
"3566","""dense""","13","201","81","false","1","1425.052416","1426"
"3567","""dense""","13","201","81","false","1","1425.052416","1375"
"3569","""dense""","13","201","81","false","1","1425.052416","1438"
"3571","""dense""","13","201","121","false","1","1425.052416","1493"
"3568","""dense""","13","201","81","false","1","1425.052416","1464"
"3572","""dense""","13","201","121","false","1","1425.052416","1427"
"3570","""dense""","13","201","81","false","1","1425.052416","1442"
"3573","""dense""","13","201","121","false","1","1425.052416","1440"
"3574","""dense""","13","201","121","false","1","1425.052416","1434"
"3575","""dense""","13","201","121","false","1","1425.052416","1458"
"3576","""dense""","13","201","121","false","1","1425.052416","1418"
"3577","""dense""","13","201","121","false","1","1425.052416","1362"
"3579","""dense""","13","201","121","false","1","1425.052416","1380"
"3578","""dense""","13","201","121","false","1","1425.052416","1403"
"3580","""dense""","13","201","121","false","1","1425.052416","1438"
"3581","""dense""","13","201","161","false","1","1425.052416","1380"
"3582","""dense""","13","201","161","false","1","1425.052416","1459"
"3583","""dense""","13","201","161","false","1","1425.052416","1414"
"3584","""dense""","13","201","161","false","1","1425.052416","1420"
"3585","""dense""","13","201","161","false","1","1425.052416","1400"
"3586","""dense""","13","201","161","false","1","1425.052416","1515"
"3587","""dense""","13","201","161","false","1","1425.052416","1393"
"3589","""dense""","13","201","161","false","1","1425.052416","1440"
"3590","""dense""","13","201","161","false","1","1425.052416","1436"
"3588","""dense""","13","201","161","false","1","1425.052416","1410"
"3591","""dense""","13","201","201","false","1","1425.052416","1420"
"3592","""dense""","13","201","201","false","1","1425.052416","1351"
"3593","""dense""","13","201","201","false","1","1425.052416","1499"
"3594","""dense""","13","201","201","false","1","1425.052416","1403"
"3597","""dense""","13","201","201","false","1","1425.052416","1448"
"3596","""dense""","13","201","201","false","1","1425.052416","1401"
"3599","""dense""","13","201","201","false","1","1425.052416","1458"
"3595","""dense""","13","201","201","false","1","1425.052416","1467"
"3600","""dense""","13","201","201","false","1","1425.052416","1460"
"3598","""dense""","13","201","201","false","1","1425.052416","1424"
"3602","""dense""","17","1","1","false","1","1425.052416","1449"
"3601","""dense""","17","1","1","false","1","1425.052416","1443"
"3603","""dense""","17","1","1","false","1","1425.052416","1468"
"3604","""dense""","17","1","1","false","1","1425.052416","1466"
"3605","""dense""","17","1","1","false","1","1425.052416","1430"
"3607","""dense""","17","1","1","false","1","1425.052416","1480"
"3606","""dense""","17","1","1","false","1","1425.052416","1451"
"3609","""dense""","17","1","1","false","1","1425.052416","1499"
"3610","""dense""","17","1","1","false","1","1425.052416","1446"
"3608","""dense""","17","1","1","false","1","1425.052416","1437"
"3611","""dense""","17","1","41","false","1","1425.052416","1470"
"3612","""dense""","17","1","41","false","1","1425.052416","1383"
"3613","""dense""","17","1","41","false","1","1425.052416","1464"
"3614","""dense""","17","1","41","false","1","1425.052416","1404"
"3616","""dense""","17","1","41","false","1","1425.052416","1456"
"3617","""dense""","17","1","41","false","1","1425.052416","1446"
"3615","""dense""","17","1","41","false","1","1425.052416","1382"
"3618","""dense""","17","1","41","false","1","1425.052416","1379"
"3619","""dense""","17","1","41","false","1","1425.052416","1428"
"3622","""dense""","17","1","81","false","1","1425.052416","1473"
"3621","""dense""","17","1","81","false","1","1425.052416","1436"
"3620","""dense""","17","1","41","false","1","1425.052416","1368"
"3623","""dense""","17","1","81","false","1","1425.052416","1422"
"3624","""dense""","17","1","81","false","1","1425.052416","1431"
"3625","""dense""","17","1","81","false","1","1425.052416","1452"
"3627","""dense""","17","1","81","false","1","1425.052416","1463"
"3626","""dense""","17","1","81","false","1","1425.052416","1444"
"3628","""dense""","17","1","81","false","1","1425.052416","1460"
"3629","""dense""","17","1","81","false","1","1425.052416","1442"
"3630","""dense""","17","1","81","false","1","1425.052416","1407"
"3631","""dense""","17","1","121","false","1","1425.052416","1459"
"3632","""dense""","17","1","121","false","1","1425.052416","1413"
"3634","""dense""","17","1","121","false","1","1425.052416","1360"
"3636","""dense""","17","1","121","false","1","1425.052416","1437"
"3637","""dense""","17","1","121","false","1","1425.052416","1475"
"3633","""dense""","17","1","121","false","1","1425.052416","1414"
"3638","""dense""","17","1","121","false","1","1425.052416","1377"
"3635","""dense""","17","1","121","false","1","1425.052416","1420"
"3639","""dense""","17","1","121","false","1","1425.052416","1390"
"3640","""dense""","17","1","121","false","1","1425.052416","1445"
"3641","""dense""","17","1","161","false","1","1425.052416","1412"
"3642","""dense""","17","1","161","false","1","1425.052416","1400"
"3643","""dense""","17","1","161","false","1","1425.052416","1426"
"3645","""dense""","17","1","161","false","1","1425.052416","1448"
"3647","""dense""","17","1","161","false","1","1425.052416","1398"
"3648","""dense""","17","1","161","false","1","1425.052416","1469"
"3644","""dense""","17","1","161","false","1","1425.052416","1336"
"3646","""dense""","17","1","161","false","1","1425.052416","1444"
"3649","""dense""","17","1","161","false","1","1425.052416","1385"
"3650","""dense""","17","1","161","false","1","1425.052416","1380"
"3651","""dense""","17","1","201","false","1","1425.052416","1428"
"3652","""dense""","17","1","201","false","1","1425.052416","1455"
"3653","""dense""","17","1","201","false","1","1425.052416","1409"
"3654","""dense""","17","1","201","false","1","1425.052416","1431"
"3655","""dense""","17","1","201","false","1","1425.052416","1476"
"3656","""dense""","17","1","201","false","1","1425.052416","1399"
"3657","""dense""","17","1","201","false","1","1425.052416","1454"
"3658","""dense""","17","1","201","false","1","1425.052416","1444"
"3659","""dense""","17","1","201","false","1","1425.052416","1361"
"3661","""dense""","17","41","1","false","1","1425.052416","1397"
"3660","""dense""","17","1","201","false","1","1425.052416","1434"
"3662","""dense""","17","41","1","false","1","1425.052416","1442"
"3663","""dense""","17","41","1","false","1","1425.052416","1410"
"3665","""dense""","17","41","1","false","1","1425.052416","1389"
"3666","""dense""","17","41","1","false","1","1425.052416","1430"
"3664","""dense""","17","41","1","false","1","1425.052416","1382"
"3667","""dense""","17","41","1","false","1","1425.052416","1414"
"3668","""dense""","17","41","1","false","1","1425.052416","1462"
"3669","""dense""","17","41","1","false","1","1425.052416","1444"
"3670","""dense""","17","41","1","false","1","1425.052416","1423"
"3672","""dense""","17","41","41","false","1","1425.052416","1441"
"3673","""dense""","17","41","41","false","1","1425.052416","1425"
"3675","""dense""","17","41","41","false","1","1425.052416","1290"
"3671","""dense""","17","41","41","false","1","1425.052416","1343"
"3676","""dense""","17","41","41","false","1","1425.052416","1414"
"3678","""dense""","17","41","41","false","1","1425.052416","1390"
"3677","""dense""","17","41","41","false","1","1425.052416","1360"
"3674","""dense""","17","41","41","false","1","1425.052416","1380"
"3679","""dense""","17","41","41","false","1","1425.052416","1423"
"3680","""dense""","17","41","41","false","1","1425.052416","1435"
"3681","""dense""","17","41","81","false","1","1425.052416","1429"
"3683","""dense""","17","41","81","false","1","1425.052416","1398"
"3684","""dense""","17","41","81","false","1","1425.052416","1467"
"3685","""dense""","17","41","81","false","1","1425.052416","1386"
"3682","""dense""","17","41","81","false","1","1425.052416","1411"
"3686","""dense""","17","41","81","false","1","1425.052416","1428"
"3687","""dense""","17","41","81","false","1","1425.052416","1438"
"3688","""dense""","17","41","81","false","1","1425.052416","1415"
"3689","""dense""","17","41","81","false","1","1425.052416","1426"
"3690","""dense""","17","41","81","false","1","1425.052416","1465"
"3691","""dense""","17","41","121","false","1","1425.052416","1462"
"3692","""dense""","17","41","121","false","1","1425.052416","1478"
"3693","""dense""","17","41","121","false","1","1425.052416","1481"
"3695","""dense""","17","41","121","false","1","1425.052416","1461"
"3694","""dense""","17","41","121","false","1","1425.052416","1423"
"3696","""dense""","17","41","121","false","1","1425.052416","1423"
"3698","""dense""","17","41","121","false","1","1425.052416","1479"
"3697","""dense""","17","41","121","false","1","1425.052416","1365"
"3699","""dense""","17","41","121","false","1","1425.052416","1427"
"3700","""dense""","17","41","121","false","1","1425.052416","1460"
"3702","""dense""","17","41","161","false","1","1425.052416","1386"
"3701","""dense""","17","41","161","false","1","1425.052416","1371"
"3704","""dense""","17","41","161","false","1","1425.052416","1376"
"3705","""dense""","17","41","161","false","1","1425.052416","1338"
"3706","""dense""","17","41","161","false","1","1425.052416","1395"
"3703","""dense""","17","41","161","false","1","1425.052416","1460"
"3707","""dense""","17","41","161","false","1","1425.052416","1385"
"3708","""dense""","17","41","161","false","1","1425.052416","1411"
"3709","""dense""","17","41","161","false","1","1425.052416","1381"
"3711","""dense""","17","41","201","false","1","1425.052416","1512"
"3712","""dense""","17","41","201","false","1","1425.052416","1464"
"3713","""dense""","17","41","201","false","1","1425.052416","1436"
"3710","""dense""","17","41","161","false","1","1425.052416","1401"
"3715","""dense""","17","41","201","false","1","1425.052416","1450"
"3714","""dense""","17","41","201","false","1","1425.052416","1442"
"3716","""dense""","17","41","201","false","1","1425.052416","1423"
"3717","""dense""","17","41","201","false","1","1425.052416","1414"
"3718","""dense""","17","41","201","false","1","1425.052416","1434"
"3719","""dense""","17","41","201","false","1","1425.052416","1428"
"3720","""dense""","17","41","201","false","1","1425.052416","1467"
"3722","""dense""","17","81","1","false","1","1425.052416","1416"
"3721","""dense""","17","81","1","false","1","1425.052416","1430"
"3724","""dense""","17","81","1","false","1","1425.052416","1365"
"3723","""dense""","17","81","1","false","1","1425.052416","1473"
"3725","""dense""","17","81","1","false","1","1425.052416","1417"
"3726","""dense""","17","81","1","false","1","1425.052416","1387"
"3727","""dense""","17","81","1","false","1","1425.052416","1442"
"3728","""dense""","17","81","1","false","1","1425.052416","1366"
"3729","""dense""","17","81","1","false","1","1425.052416","1483"
"3731","""dense""","17","81","41","false","1","1425.052416","1388"
"3730","""dense""","17","81","1","false","1","1425.052416","1433"
"3733","""dense""","17","81","41","false","1","1425.052416","1412"
"3734","""dense""","17","81","41","false","1","1425.052416","1489"
"3732","""dense""","17","81","41","false","1","1425.052416","1450"
"3735","""dense""","17","81","41","false","1","1425.052416","1400"
"3736","""dense""","17","81","41","false","1","1425.052416","1456"
"3737","""dense""","17","81","41","false","1","1425.052416","1412"
"3738","""dense""","17","81","41","false","1","1425.052416","1458"
"3740","""dense""","17","81","41","false","1","1425.052416","1484"
"3741","""dense""","17","81","81","false","1","1425.052416","1406"
"3739","""dense""","17","81","41","false","1","1425.052416","1447"
"3743","""dense""","17","81","81","false","1","1425.052416","1429"
"3744","""dense""","17","81","81","false","1","1425.052416","1439"
"3742","""dense""","17","81","81","false","1","1425.052416","1387"
"3745","""dense""","17","81","81","false","1","1425.052416","1455"
"3746","""dense""","17","81","81","false","1","1425.052416","1458"
"3747","""dense""","17","81","81","false","1","1425.052416","1377"
"3748","""dense""","17","81","81","false","1","1425.052416","1410"
"3750","""dense""","17","81","81","false","1","1425.052416","1417"
"3751","""dense""","17","81","121","false","1","1425.052416","1418"
"3753","""dense""","17","81","121","false","1","1425.052416","1356"
"3749","""dense""","17","81","81","false","1","1425.052416","1462"
"3752","""dense""","17","81","121","false","1","1425.052416","1404"
"3754","""dense""","17","81","121","false","1","1425.052416","1472"
"3755","""dense""","17","81","121","false","1","1425.052416","1419"
"3756","""dense""","17","81","121","false","1","1425.052416","1364"
"3757","""dense""","17","81","121","false","1","1425.052416","1445"
"3758","""dense""","17","81","121","false","1","1425.052416","1394"
"3759","""dense""","17","81","121","false","1","1425.052416","1442"
"3760","""dense""","17","81","121","false","1","1425.052416","1416"
"3761","""dense""","17","81","161","false","1","1425.052416","1476"
"3762","""dense""","17","81","161","false","1","1425.052416","1447"
"3763","""dense""","17","81","161","false","1","1425.052416","1395"
"3764","""dense""","17","81","161","false","1","1425.052416","1424"
"3765","""dense""","17","81","161","false","1","1425.052416","1360"
"3767","""dense""","17","81","161","false","1","1425.052416","1434"
"3766","""dense""","17","81","161","false","1","1425.052416","1477"
"3768","""dense""","17","81","161","false","1","1425.052416","1477"
"3771","""dense""","17","81","201","false","1","1425.052416","1398"
"3770","""dense""","17","81","161","false","1","1425.052416","1407"
"3772","""dense""","17","81","201","false","1","1425.052416","1467"
"3773","""dense""","17","81","201","false","1","1425.052416","1459"
"3769","""dense""","17","81","161","false","1","1425.052416","1379"
"3774","""dense""","17","81","201","false","1","1425.052416","1409"
"3775","""dense""","17","81","201","false","1","1425.052416","1403"
"3777","""dense""","17","81","201","false","1","1425.052416","1455"
"3778","""dense""","17","81","201","false","1","1425.052416","1355"
"3779","""dense""","17","81","201","false","1","1425.052416","1443"
"3780","""dense""","17","81","201","false","1","1425.052416","1418"
"3776","""dense""","17","81","201","false","1","1425.052416","1411"
"3782","""dense""","17","121","1","false","1","1425.052416","1379"
"3783","""dense""","17","121","1","false","1","1425.052416","1428"
"3781","""dense""","17","121","1","false","1","1425.052416","1392"
"3784","""dense""","17","121","1","false","1","1425.052416","1407"
"3786","""dense""","17","121","1","false","1","1425.052416","1384"
"3785","""dense""","17","121","1","false","1","1425.052416","1428"
"3787","""dense""","17","121","1","false","1","1425.052416","1391"
"3789","""dense""","17","121","1","false","1","1425.052416","1421"
"3790","""dense""","17","121","1","false","1","1425.052416","1406"
"3788","""dense""","17","121","1","false","1","1425.052416","1431"
"3791","""dense""","17","121","41","false","1","1425.052416","1434"
"3792","""dense""","17","121","41","false","1","1425.052416","1500"
"3793","""dense""","17","121","41","false","1","1425.052416","1470"
"3795","""dense""","17","121","41","false","1","1425.052416","1414"
"3794","""dense""","17","121","41","false","1","1425.052416","1396"
"3796","""dense""","17","121","41","false","1","1425.052416","1433"
"3797","""dense""","17","121","41","false","1","1425.052416","1448"
"3798","""dense""","17","121","41","false","1","1425.052416","1378"
"3800","""dense""","17","121","41","false","1","1425.052416","1415"
"3799","""dense""","17","121","41","false","1","1425.052416","1425"
"3801","""dense""","17","121","81","false","1","1425.052416","1461"
"3802","""dense""","17","121","81","false","1","1425.052416","1478"
"3803","""dense""","17","121","81","false","1","1425.052416","1459"
"3804","""dense""","17","121","81","false","1","1425.052416","1439"
"3805","""dense""","17","121","81","false","1","1425.052416","1452"
"3807","""dense""","17","121","81","false","1","1425.052416","1399"
"3806","""dense""","17","121","81","false","1","1425.052416","1392"
"3809","""dense""","17","121","81","false","1","1425.052416","1351"
"3810","""dense""","17","121","81","false","1","1425.052416","1460"
"3811","""dense""","17","121","121","false","1","1425.052416","1462"
"3808","""dense""","17","121","81","false","1","1425.052416","1406"
"3812","""dense""","17","121","121","false","1","1425.052416","1373"
"3813","""dense""","17","121","121","false","1","1425.052416","1448"
"3814","""dense""","17","121","121","false","1","1425.052416","1448"
"3816","""dense""","17","121","121","false","1","1425.052416","1360"
"3817","""dense""","17","121","121","false","1","1425.052416","1402"
"3818","""dense""","17","121","121","false","1","1425.052416","1403"
"3815","""dense""","17","121","121","false","1","1425.052416","1395"
"3820","""dense""","17","121","121","false","1","1425.052416","1415"
"3821","""dense""","17","121","161","false","1","1425.052416","1492"
"3819","""dense""","17","121","121","false","1","1425.052416","1439"
"3822","""dense""","17","121","161","false","1","1425.052416","1394"
"3824","""dense""","17","121","161","false","1","1425.052416","1431"
"3823","""dense""","17","121","161","false","1","1425.052416","1427"
"3825","""dense""","17","121","161","false","1","1425.052416","1422"
"3827","""dense""","17","121","161","false","1","1425.052416","1450"
"3828","""dense""","17","121","161","false","1","1425.052416","1424"
"3826","""dense""","17","121","161","false","1","1425.052416","1434"
"3829","""dense""","17","121","161","false","1","1425.052416","1350"
"3830","""dense""","17","121","161","false","1","1425.052416","1433"
"3831","""dense""","17","121","201","false","1","1425.052416","1440"
"3832","""dense""","17","121","201","false","1","1425.052416","1436"
"3834","""dense""","17","121","201","false","1","1425.052416","1451"
"3833","""dense""","17","121","201","false","1","1425.052416","1435"
"3835","""dense""","17","121","201","false","1","1425.052416","1338"
"3836","""dense""","17","121","201","false","1","1425.052416","1372"
"3838","""dense""","17","121","201","false","1","1425.052416","1485"
"3839","""dense""","17","121","201","false","1","1425.052416","1377"
"3840","""dense""","17","121","201","false","1","1425.052416","1407"
"3837","""dense""","17","121","201","false","1","1425.052416","1402"
"3841","""dense""","17","161","1","false","1","1425.052416","1430"
"3842","""dense""","17","161","1","false","1","1425.052416","1444"
"3843","""dense""","17","161","1","false","1","1425.052416","1503"
"3845","""dense""","17","161","1","false","1","1425.052416","1403"
"3846","""dense""","17","161","1","false","1","1425.052416","1468"
"3847","""dense""","17","161","1","false","1","1425.052416","1481"
"3844","""dense""","17","161","1","false","1","1425.052416","1372"
"3849","""dense""","17","161","1","false","1","1425.052416","1463"
"3848","""dense""","17","161","1","false","1","1425.052416","1458"
"3850","""dense""","17","161","1","false","1","1425.052416","1429"
"3851","""dense""","17","161","41","false","1","1425.052416","1475"
"3852","""dense""","17","161","41","false","1","1425.052416","1420"
"3853","""dense""","17","161","41","false","1","1425.052416","1420"
"3854","""dense""","17","161","41","false","1","1425.052416","1487"
"3856","""dense""","17","161","41","false","1","1425.052416","1401"
"3855","""dense""","17","161","41","false","1","1425.052416","1451"
"3858","""dense""","17","161","41","false","1","1425.052416","1442"
"3859","""dense""","17","161","41","false","1","1425.052416","1405"
"3857","""dense""","17","161","41","false","1","1425.052416","1449"
"3860","""dense""","17","161","41","false","1","1425.052416","1408"
"3861","""dense""","17","161","81","false","1","1425.052416","1414"
"3862","""dense""","17","161","81","false","1","1425.052416","1464"
"3863","""dense""","17","161","81","false","1","1425.052416","1437"
"3865","""dense""","17","161","81","false","1","1425.052416","1348"
"3866","""dense""","17","161","81","false","1","1425.052416","1439"
"3864","""dense""","17","161","81","false","1","1425.052416","1359"
"3868","""dense""","17","161","81","false","1","1425.052416","1414"
"3867","""dense""","17","161","81","false","1","1425.052416","1420"
"3869","""dense""","17","161","81","false","1","1425.052416","1400"
"3870","""dense""","17","161","81","false","1","1425.052416","1443"
"3871","""dense""","17","161","121","false","1","1425.052416","1457"
"3873","""dense""","17","161","121","false","1","1425.052416","1463"
"3872","""dense""","17","161","121","false","1","1425.052416","1413"
"3875","""dense""","17","161","121","false","1","1425.052416","1372"
"3874","""dense""","17","161","121","false","1","1425.052416","1344"
"3877","""dense""","17","161","121","false","1","1425.052416","1408"
"3878","""dense""","17","161","121","false","1","1425.052416","1443"
"3876","""dense""","17","161","121","false","1","1425.052416","1422"
"3879","""dense""","17","161","121","false","1","1425.052416","1469"
"3880","""dense""","17","161","121","false","1","1425.052416","1379"
"3881","""dense""","17","161","161","false","1","1425.052416","1388"
"3882","""dense""","17","161","161","false","1","1425.052416","1437"
"3884","""dense""","17","161","161","false","1","1425.052416","1419"
"3885","""dense""","17","161","161","false","1","1425.052416","1414"
"3883","""dense""","17","161","161","false","1","1425.052416","1406"
"3887","""dense""","17","161","161","false","1","1425.052416","1434"
"3886","""dense""","17","161","161","false","1","1425.052416","1369"
"3888","""dense""","17","161","161","false","1","1425.052416","1379"
"3889","""dense""","17","161","161","false","1","1425.052416","1429"
"3890","""dense""","17","161","161","false","1","1425.052416","1405"
"3891","""dense""","17","161","201","false","1","1425.052416","1394"
"3892","""dense""","17","161","201","false","1","1425.052416","1420"
"3894","""dense""","17","161","201","false","1","1425.052416","1410"
"3893","""dense""","17","161","201","false","1","1425.052416","1385"
"3896","""dense""","17","161","201","false","1","1425.052416","1368"
"3897","""dense""","17","161","201","false","1","1425.052416","1410"
"3895","""dense""","17","161","201","false","1","1425.052416","1431"
"3898","""dense""","17","161","201","false","1","1425.052416","1345"
"3899","""dense""","17","161","201","false","1","1425.052416","1414"
"3900","""dense""","17","161","201","false","1","1425.052416","1325"
"3901","""dense""","17","201","1","false","1","1425.052416","1434"
"3903","""dense""","17","201","1","false","1","1425.052416","1427"
"3902","""dense""","17","201","1","false","1","1425.052416","1405"
"3904","""dense""","17","201","1","false","1","1425.052416","1400"
"3906","""dense""","17","201","1","false","1","1425.052416","1447"
"3907","""dense""","17","201","1","false","1","1425.052416","1405"
"3908","""dense""","17","201","1","false","1","1425.052416","1397"
"3905","""dense""","17","201","1","false","1","1425.052416","1413"
"3909","""dense""","17","201","1","false","1","1425.052416","1455"
"3910","""dense""","17","201","1","false","1","1425.052416","1470"
"3912","""dense""","17","201","41","false","1","1425.052416","1476"
"3913","""dense""","17","201","41","false","1","1425.052416","1459"
"3914","""dense""","17","201","41","false","1","1425.052416","1360"
"3911","""dense""","17","201","41","false","1","1425.052416","1462"
"3915","""dense""","17","201","41","false","1","1425.052416","1353"
"3917","""dense""","17","201","41","false","1","1425.052416","1454"
"3916","""dense""","17","201","41","false","1","1425.052416","1345"
"3918","""dense""","17","201","41","false","1","1425.052416","1413"
"3919","""dense""","17","201","41","false","1","1425.052416","1400"
"3921","""dense""","17","201","81","false","1","1425.052416","1444"
"3920","""dense""","17","201","41","false","1","1425.052416","1425"
"3923","""dense""","17","201","81","false","1","1425.052416","1411"
"3922","""dense""","17","201","81","false","1","1425.052416","1450"
"3924","""dense""","17","201","81","false","1","1425.052416","1391"
"3925","""dense""","17","201","81","false","1","1425.052416","1398"
"3926","""dense""","17","201","81","false","1","1425.052416","1446"
"3927","""dense""","17","201","81","false","1","1425.052416","1482"
"3928","""dense""","17","201","81","false","1","1425.052416","1415"
"3929","""dense""","17","201","81","false","1","1425.052416","1347"
"3930","""dense""","17","201","81","false","1","1425.052416","1341"
"3932","""dense""","17","201","121","false","1","1425.052416","1393"
"3931","""dense""","17","201","121","false","1","1425.052416","1471"
