BehaviorSpace results (NetLogo 5.3),,,,,,,,
Bees.nlogo,,,,,,,,
resource_nums,,,,,,,,
02/17/2016 11:01:19:818 -0800,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,
-500,500,-500,500,,,,,
[run number],resource_density,patchiness,c1_mult,c2_mult,calc_R,[step],num-patches-r,count patches with [resource?]
1844,"""sparse""",9,121,81,FALSE,1,44.532888,39
1845,"""sparse""",9,121,81,FALSE,1,44.532888,52
1846,"""sparse""",9,121,81,FALSE,1,44.532888,39
1847,"""sparse""",9,121,81,FALSE,1,44.532888,58
1848,"""sparse""",9,121,81,FALSE,1,44.532888,39
1849,"""sparse""",9,121,81,FALSE,1,44.532888,50
1850,"""sparse""",9,121,81,FALSE,1,44.532888,39
1851,"""sparse""",9,121,81,FALSE,1,44.532888,45
1852,"""sparse""",9,121,81,FALSE,1,44.532888,38
1853,"""sparse""",9,121,81,FALSE,1,44.532888,49
1854,"""sparse""",9,121,81,FALSE,1,44.532888,53
1855,"""sparse""",9,121,81,FALSE,1,44.532888,44
1856,"""sparse""",9,121,81,FALSE,1,44.532888,49
1857,"""sparse""",9,121,81,FALSE,1,44.532888,32
1858,"""sparse""",9,121,81,FALSE,1,44.532888,36
1859,"""sparse""",9,121,81,FALSE,1,44.532888,32
1860,"""sparse""",9,121,81,FALSE,1,44.532888,44
1861,"""sparse""",9,121,121,FALSE,1,44.532888,49
1862,"""sparse""",9,121,121,FALSE,1,44.532888,44
1863,"""sparse""",9,121,121,FALSE,1,44.532888,49
1864,"""sparse""",9,121,121,FALSE,1,44.532888,55
1865,"""sparse""",9,121,121,FALSE,1,44.532888,43
1866,"""sparse""",9,121,121,FALSE,1,44.532888,43
1867,"""sparse""",9,121,121,FALSE,1,44.532888,39
1868,"""sparse""",9,121,121,FALSE,1,44.532888,37
1869,"""sparse""",9,121,121,FALSE,1,44.532888,42
1870,"""sparse""",9,121,121,FALSE,1,44.532888,47
1871,"""sparse""",9,121,121,FALSE,1,44.532888,41
1872,"""sparse""",9,121,121,FALSE,1,44.532888,43
1873,"""sparse""",9,121,121,FALSE,1,44.532888,36
1874,"""sparse""",9,121,121,FALSE,1,44.532888,39
1875,"""sparse""",9,121,121,FALSE,1,44.532888,37
1876,"""sparse""",9,121,121,FALSE,1,44.532888,42
1877,"""sparse""",9,121,121,FALSE,1,44.532888,44
1878,"""sparse""",9,121,121,FALSE,1,44.532888,38
1879,"""sparse""",9,121,121,FALSE,1,44.532888,43
1880,"""sparse""",9,121,121,FALSE,1,44.532888,40
1881,"""sparse""",9,121,161,FALSE,1,44.532888,50
1882,"""sparse""",9,121,161,FALSE,1,44.532888,50
1883,"""sparse""",9,121,161,FALSE,1,44.532888,45
1884,"""sparse""",9,121,161,FALSE,1,44.532888,39
1885,"""sparse""",9,121,161,FALSE,1,44.532888,43
1886,"""sparse""",9,121,161,FALSE,1,44.532888,49
1887,"""sparse""",9,121,161,FALSE,1,44.532888,42
1888,"""sparse""",9,121,161,FALSE,1,44.532888,38
1889,"""sparse""",9,121,161,FALSE,1,44.532888,43
1890,"""sparse""",9,121,161,FALSE,1,44.532888,50
1891,"""sparse""",9,121,161,FALSE,1,44.532888,41
1892,"""sparse""",9,121,161,FALSE,1,44.532888,34
1893,"""sparse""",9,121,161,FALSE,1,44.532888,45
1894,"""sparse""",9,121,161,FALSE,1,44.532888,46
1895,"""sparse""",9,121,161,FALSE,1,44.532888,33
1896,"""sparse""",9,121,161,FALSE,1,44.532888,41
1897,"""sparse""",9,121,161,FALSE,1,44.532888,36
1898,"""sparse""",9,121,161,FALSE,1,44.532888,54
1899,"""sparse""",9,121,161,FALSE,1,44.532888,53
1900,"""sparse""",9,121,161,FALSE,1,44.532888,51
1901,"""sparse""",9,121,201,FALSE,1,44.532888,46
1902,"""sparse""",9,121,201,FALSE,1,44.532888,39
1903,"""sparse""",9,121,201,FALSE,1,44.532888,49
1904,"""sparse""",9,121,201,FALSE,1,44.532888,48
1905,"""sparse""",9,121,201,FALSE,1,44.532888,40
1906,"""sparse""",9,121,201,FALSE,1,44.532888,40
1907,"""sparse""",9,121,201,FALSE,1,44.532888,47
1908,"""sparse""",9,121,201,FALSE,1,44.532888,37
1909,"""sparse""",9,121,201,FALSE,1,44.532888,47
1910,"""sparse""",9,121,201,FALSE,1,44.532888,44
1911,"""sparse""",9,121,201,FALSE,1,44.532888,36
1912,"""sparse""",9,121,201,FALSE,1,44.532888,48
1913,"""sparse""",9,121,201,FALSE,1,44.532888,47
1914,"""sparse""",9,121,201,FALSE,1,44.532888,42
1915,"""sparse""",9,121,201,FALSE,1,44.532888,39
1916,"""sparse""",9,121,201,FALSE,1,44.532888,39
1917,"""sparse""",9,121,201,FALSE,1,44.532888,40
1918,"""sparse""",9,121,201,FALSE,1,44.532888,43
1919,"""sparse""",9,121,201,FALSE,1,44.532888,36
1920,"""sparse""",9,121,201,FALSE,1,44.532888,36
1921,"""sparse""",9,161,1,FALSE,1,44.532888,49
1922,"""sparse""",9,161,1,FALSE,1,44.532888,39
1923,"""sparse""",9,161,1,FALSE,1,44.532888,42
1924,"""sparse""",9,161,1,FALSE,1,44.532888,47
1925,"""sparse""",9,161,1,FALSE,1,44.532888,38
1926,"""sparse""",9,161,1,FALSE,1,44.532888,39
1927,"""sparse""",9,161,1,FALSE,1,44.532888,39
1928,"""sparse""",9,161,1,FALSE,1,44.532888,51
1929,"""sparse""",9,161,1,FALSE,1,44.532888,45
1930,"""sparse""",9,161,1,FALSE,1,44.532888,53
1931,"""sparse""",9,161,1,FALSE,1,44.532888,43
1932,"""sparse""",9,161,1,FALSE,1,44.532888,54
1933,"""sparse""",9,161,1,FALSE,1,44.532888,49
1934,"""sparse""",9,161,1,FALSE,1,44.532888,45
1935,"""sparse""",9,161,1,FALSE,1,44.532888,45
1936,"""sparse""",9,161,1,FALSE,1,44.532888,50
1937,"""sparse""",9,161,1,FALSE,1,44.532888,46
1938,"""sparse""",9,161,1,FALSE,1,44.532888,45
1939,"""sparse""",9,161,1,FALSE,1,44.532888,52
1940,"""sparse""",9,161,1,FALSE,1,44.532888,48
1941,"""sparse""",9,161,41,FALSE,1,44.532888,61
1942,"""sparse""",9,161,41,FALSE,1,44.532888,41
1943,"""sparse""",9,161,41,FALSE,1,44.532888,47
1944,"""sparse""",9,161,41,FALSE,1,44.532888,52
1945,"""sparse""",9,161,41,FALSE,1,44.532888,54
1946,"""sparse""",9,161,41,FALSE,1,44.532888,52
1947,"""sparse""",9,161,41,FALSE,1,44.532888,50
1948,"""sparse""",9,161,41,FALSE,1,44.532888,45
1949,"""sparse""",9,161,41,FALSE,1,44.532888,51
1950,"""sparse""",9,161,41,FALSE,1,44.532888,46
1951,"""sparse""",9,161,41,FALSE,1,44.532888,46
1952,"""sparse""",9,161,41,FALSE,1,44.532888,43
1953,"""sparse""",9,161,41,FALSE,1,44.532888,34
1954,"""sparse""",9,161,41,FALSE,1,44.532888,35
1955,"""sparse""",9,161,41,FALSE,1,44.532888,45
1956,"""sparse""",9,161,41,FALSE,1,44.532888,42
1957,"""sparse""",9,161,41,FALSE,1,44.532888,59
1958,"""sparse""",9,161,41,FALSE,1,44.532888,49
1959,"""sparse""",9,161,41,FALSE,1,44.532888,43
1960,"""sparse""",9,161,41,FALSE,1,44.532888,43
1961,"""sparse""",9,161,81,FALSE,1,44.532888,51
1962,"""sparse""",9,161,81,FALSE,1,44.532888,40
1963,"""sparse""",9,161,81,FALSE,1,44.532888,50
1964,"""sparse""",9,161,81,FALSE,1,44.532888,44
1965,"""sparse""",9,161,81,FALSE,1,44.532888,41
1966,"""sparse""",9,161,81,FALSE,1,44.532888,44
1967,"""sparse""",9,161,81,FALSE,1,44.532888,44
1968,"""sparse""",9,161,81,FALSE,1,44.532888,60
1969,"""sparse""",9,161,81,FALSE,1,44.532888,44
1970,"""sparse""",9,161,81,FALSE,1,44.532888,39
1971,"""sparse""",9,161,81,FALSE,1,44.532888,54
1972,"""sparse""",9,161,81,FALSE,1,44.532888,53
1973,"""sparse""",9,161,81,FALSE,1,44.532888,43
1974,"""sparse""",9,161,81,FALSE,1,44.532888,44
1975,"""sparse""",9,161,81,FALSE,1,44.532888,51
1976,"""sparse""",9,161,81,FALSE,1,44.532888,35
1977,"""sparse""",9,161,81,FALSE,1,44.532888,36
1978,"""sparse""",9,161,81,FALSE,1,44.532888,35
1979,"""sparse""",9,161,81,FALSE,1,44.532888,38
1980,"""sparse""",9,161,81,FALSE,1,44.532888,49
1981,"""sparse""",9,161,121,FALSE,1,44.532888,34
1982,"""sparse""",9,161,121,FALSE,1,44.532888,50
1983,"""sparse""",9,161,121,FALSE,1,44.532888,45
1984,"""sparse""",9,161,121,FALSE,1,44.532888,47
1985,"""sparse""",9,161,121,FALSE,1,44.532888,47
1986,"""sparse""",9,161,121,FALSE,1,44.532888,43
1987,"""sparse""",9,161,121,FALSE,1,44.532888,50
1988,"""sparse""",9,161,121,FALSE,1,44.532888,41
1989,"""sparse""",9,161,121,FALSE,1,44.532888,52
1990,"""sparse""",9,161,121,FALSE,1,44.532888,49
1991,"""sparse""",9,161,121,FALSE,1,44.532888,60
1992,"""sparse""",9,161,121,FALSE,1,44.532888,43
1993,"""sparse""",9,161,121,FALSE,1,44.532888,45
1994,"""sparse""",9,161,121,FALSE,1,44.532888,37
1995,"""sparse""",9,161,121,FALSE,1,44.532888,34
1996,"""sparse""",9,161,121,FALSE,1,44.532888,54
1997,"""sparse""",9,161,121,FALSE,1,44.532888,56
1998,"""sparse""",9,161,121,FALSE,1,44.532888,47
1999,"""sparse""",9,161,121,FALSE,1,44.532888,49
2000,"""sparse""",9,161,121,FALSE,1,44.532888,45
2001,"""sparse""",9,161,161,FALSE,1,44.532888,37
2002,"""sparse""",9,161,161,FALSE,1,44.532888,38
2003,"""sparse""",9,161,161,FALSE,1,44.532888,50
2004,"""sparse""",9,161,161,FALSE,1,44.532888,56
2005,"""sparse""",9,161,161,FALSE,1,44.532888,66
2006,"""sparse""",9,161,161,FALSE,1,44.532888,50
2007,"""sparse""",9,161,161,FALSE,1,44.532888,38
2008,"""sparse""",9,161,161,FALSE,1,44.532888,50
2009,"""sparse""",9,161,161,FALSE,1,44.532888,43
2010,"""sparse""",9,161,161,FALSE,1,44.532888,42
2011,"""sparse""",9,161,161,FALSE,1,44.532888,55
2012,"""sparse""",9,161,161,FALSE,1,44.532888,33
2013,"""sparse""",9,161,161,FALSE,1,44.532888,44
2014,"""sparse""",9,161,161,FALSE,1,44.532888,40
2015,"""sparse""",9,161,161,FALSE,1,44.532888,46
2016,"""sparse""",9,161,161,FALSE,1,44.532888,44
2017,"""sparse""",9,161,161,FALSE,1,44.532888,37
2018,"""sparse""",9,161,161,FALSE,1,44.532888,49
2019,"""sparse""",9,161,161,FALSE,1,44.532888,51
2020,"""sparse""",9,161,161,FALSE,1,44.532888,35
2021,"""sparse""",9,161,201,FALSE,1,44.532888,42
2022,"""sparse""",9,161,201,FALSE,1,44.532888,40
2023,"""sparse""",9,161,201,FALSE,1,44.532888,59
2024,"""sparse""",9,161,201,FALSE,1,44.532888,46
2025,"""sparse""",9,161,201,FALSE,1,44.532888,39
2026,"""sparse""",9,161,201,FALSE,1,44.532888,48
2027,"""sparse""",9,161,201,FALSE,1,44.532888,43
2028,"""sparse""",9,161,201,FALSE,1,44.532888,45
2029,"""sparse""",9,161,201,FALSE,1,44.532888,52
2030,"""sparse""",9,161,201,FALSE,1,44.532888,44
2031,"""sparse""",9,161,201,FALSE,1,44.532888,58
2032,"""sparse""",9,161,201,FALSE,1,44.532888,52
2033,"""sparse""",9,161,201,FALSE,1,44.532888,47
2034,"""sparse""",9,161,201,FALSE,1,44.532888,41
2035,"""sparse""",9,161,201,FALSE,1,44.532888,37
2036,"""sparse""",9,161,201,FALSE,1,44.532888,41
2037,"""sparse""",9,161,201,FALSE,1,44.532888,41
2038,"""sparse""",9,161,201,FALSE,1,44.532888,41
2039,"""sparse""",9,161,201,FALSE,1,44.532888,42
2040,"""sparse""",9,161,201,FALSE,1,44.532888,52
2041,"""sparse""",9,201,1,FALSE,1,44.532888,62
2042,"""sparse""",9,201,1,FALSE,1,44.532888,47
2043,"""sparse""",9,201,1,FALSE,1,44.532888,35
2044,"""sparse""",9,201,1,FALSE,1,44.532888,45
2045,"""sparse""",9,201,1,FALSE,1,44.532888,49
2046,"""sparse""",9,201,1,FALSE,1,44.532888,43
2047,"""sparse""",9,201,1,FALSE,1,44.532888,48
2048,"""sparse""",9,201,1,FALSE,1,44.532888,42
2049,"""sparse""",9,201,1,FALSE,1,44.532888,37
2050,"""sparse""",9,201,1,FALSE,1,44.532888,43
2051,"""sparse""",9,201,1,FALSE,1,44.532888,39
2052,"""sparse""",9,201,1,FALSE,1,44.532888,42
2053,"""sparse""",9,201,1,FALSE,1,44.532888,46
2054,"""sparse""",9,201,1,FALSE,1,44.532888,41
2055,"""sparse""",9,201,1,FALSE,1,44.532888,53
2056,"""sparse""",9,201,1,FALSE,1,44.532888,47
2057,"""sparse""",9,201,1,FALSE,1,44.532888,42
2058,"""sparse""",9,201,1,FALSE,1,44.532888,53
2059,"""sparse""",9,201,1,FALSE,1,44.532888,56
2060,"""sparse""",9,201,1,FALSE,1,44.532888,49
2061,"""sparse""",9,201,41,FALSE,1,44.532888,44
2062,"""sparse""",9,201,41,FALSE,1,44.532888,48
2063,"""sparse""",9,201,41,FALSE,1,44.532888,39
2064,"""sparse""",9,201,41,FALSE,1,44.532888,38
2065,"""sparse""",9,201,41,FALSE,1,44.532888,48
2066,"""sparse""",9,201,41,FALSE,1,44.532888,39
2067,"""sparse""",9,201,41,FALSE,1,44.532888,44
2068,"""sparse""",9,201,41,FALSE,1,44.532888,43
2069,"""sparse""",9,201,41,FALSE,1,44.532888,48
2070,"""sparse""",9,201,41,FALSE,1,44.532888,56
2071,"""sparse""",9,201,41,FALSE,1,44.532888,47
2072,"""sparse""",9,201,41,FALSE,1,44.532888,47
2073,"""sparse""",9,201,41,FALSE,1,44.532888,45
2074,"""sparse""",9,201,41,FALSE,1,44.532888,43
2075,"""sparse""",9,201,41,FALSE,1,44.532888,41
2076,"""sparse""",9,201,41,FALSE,1,44.532888,41
2077,"""sparse""",9,201,41,FALSE,1,44.532888,44
2078,"""sparse""",9,201,41,FALSE,1,44.532888,47
2079,"""sparse""",9,201,41,FALSE,1,44.532888,49
2080,"""sparse""",9,201,41,FALSE,1,44.532888,30
2081,"""sparse""",9,201,81,FALSE,1,44.532888,49
2082,"""sparse""",9,201,81,FALSE,1,44.532888,53
2083,"""sparse""",9,201,81,FALSE,1,44.532888,40
2084,"""sparse""",9,201,81,FALSE,1,44.532888,42
2085,"""sparse""",9,201,81,FALSE,1,44.532888,36
2086,"""sparse""",9,201,81,FALSE,1,44.532888,44
2087,"""sparse""",9,201,81,FALSE,1,44.532888,48
2088,"""sparse""",9,201,81,FALSE,1,44.532888,41
2089,"""sparse""",9,201,81,FALSE,1,44.532888,54
2090,"""sparse""",9,201,81,FALSE,1,44.532888,33
2091,"""sparse""",9,201,81,FALSE,1,44.532888,40
2092,"""sparse""",9,201,81,FALSE,1,44.532888,50
2093,"""sparse""",9,201,81,FALSE,1,44.532888,44
2094,"""sparse""",9,201,81,FALSE,1,44.532888,56
2095,"""sparse""",9,201,81,FALSE,1,44.532888,50
2096,"""sparse""",9,201,81,FALSE,1,44.532888,44
2097,"""sparse""",9,201,81,FALSE,1,44.532888,45
2098,"""sparse""",9,201,81,FALSE,1,44.532888,49
2099,"""sparse""",9,201,81,FALSE,1,44.532888,40
2100,"""sparse""",9,201,81,FALSE,1,44.532888,53
2101,"""sparse""",9,201,121,FALSE,1,44.532888,37
2102,"""sparse""",9,201,121,FALSE,1,44.532888,49
2103,"""sparse""",9,201,121,FALSE,1,44.532888,36
2104,"""sparse""",9,201,121,FALSE,1,44.532888,32
2105,"""sparse""",9,201,121,FALSE,1,44.532888,32
2106,"""sparse""",9,201,121,FALSE,1,44.532888,48
2107,"""sparse""",9,201,121,FALSE,1,44.532888,51
2108,"""sparse""",9,201,121,FALSE,1,44.532888,46
2109,"""sparse""",9,201,121,FALSE,1,44.532888,36
2110,"""sparse""",9,201,121,FALSE,1,44.532888,62
2111,"""sparse""",9,201,121,FALSE,1,44.532888,38
2112,"""sparse""",9,201,121,FALSE,1,44.532888,36
2113,"""sparse""",9,201,121,FALSE,1,44.532888,39
2114,"""sparse""",9,201,121,FALSE,1,44.532888,40
2115,"""sparse""",9,201,121,FALSE,1,44.532888,45
2116,"""sparse""",9,201,121,FALSE,1,44.532888,51
2117,"""sparse""",9,201,121,FALSE,1,44.532888,54
2118,"""sparse""",9,201,121,FALSE,1,44.532888,54
2119,"""sparse""",9,201,121,FALSE,1,44.532888,49
2120,"""sparse""",9,201,121,FALSE,1,44.532888,45
2121,"""sparse""",9,201,161,FALSE,1,44.532888,38
2122,"""sparse""",9,201,161,FALSE,1,44.532888,44
2123,"""sparse""",9,201,161,FALSE,1,44.532888,55
2124,"""sparse""",9,201,161,FALSE,1,44.532888,38
2125,"""sparse""",9,201,161,FALSE,1,44.532888,45
2126,"""sparse""",9,201,161,FALSE,1,44.532888,43
2127,"""sparse""",9,201,161,FALSE,1,44.532888,39
2128,"""sparse""",9,201,161,FALSE,1,44.532888,43
2129,"""sparse""",9,201,161,FALSE,1,44.532888,40
2130,"""sparse""",9,201,161,FALSE,1,44.532888,44
2131,"""sparse""",9,201,161,FALSE,1,44.532888,36
2132,"""sparse""",9,201,161,FALSE,1,44.532888,34
2133,"""sparse""",9,201,161,FALSE,1,44.532888,39
2134,"""sparse""",9,201,161,FALSE,1,44.532888,38
2135,"""sparse""",9,201,161,FALSE,1,44.532888,42
2136,"""sparse""",9,201,161,FALSE,1,44.532888,44
2137,"""sparse""",9,201,161,FALSE,1,44.532888,41
2138,"""sparse""",9,201,161,FALSE,1,44.532888,41
2139,"""sparse""",9,201,161,FALSE,1,44.532888,49
2140,"""sparse""",9,201,161,FALSE,1,44.532888,55
2141,"""sparse""",9,201,201,FALSE,1,44.532888,42
2142,"""sparse""",9,201,201,FALSE,1,44.532888,49
2143,"""sparse""",9,201,201,FALSE,1,44.532888,50
2144,"""sparse""",9,201,201,FALSE,1,44.532888,41
2145,"""sparse""",9,201,201,FALSE,1,44.532888,50
2146,"""sparse""",9,201,201,FALSE,1,44.532888,35
2147,"""sparse""",9,201,201,FALSE,1,44.532888,51
2148,"""sparse""",9,201,201,FALSE,1,44.532888,43
2149,"""sparse""",9,201,201,FALSE,1,44.532888,57
2150,"""sparse""",9,201,201,FALSE,1,44.532888,44
2151,"""sparse""",9,201,201,FALSE,1,44.532888,55
2152,"""sparse""",9,201,201,FALSE,1,44.532888,49
2153,"""sparse""",9,201,201,FALSE,1,44.532888,44
2154,"""sparse""",9,201,201,FALSE,1,44.532888,49
2155,"""sparse""",9,201,201,FALSE,1,44.532888,45
2156,"""sparse""",9,201,201,FALSE,1,44.532888,47
2157,"""sparse""",9,201,201,FALSE,1,44.532888,57
2158,"""sparse""",9,201,201,FALSE,1,44.532888,44
2159,"""sparse""",9,201,201,FALSE,1,44.532888,47
2160,"""sparse""",9,201,201,FALSE,1,44.532888,38
2161,"""sparse""",13,1,1,FALSE,1,44.532888,44
2162,"""sparse""",13,1,1,FALSE,1,44.532888,36
2163,"""sparse""",13,1,1,FALSE,1,44.532888,51
2164,"""sparse""",13,1,1,FALSE,1,44.532888,43
2165,"""sparse""",13,1,1,FALSE,1,44.532888,42
2166,"""sparse""",13,1,1,FALSE,1,44.532888,41
2167,"""sparse""",13,1,1,FALSE,1,44.532888,41
2168,"""sparse""",13,1,1,FALSE,1,44.532888,41
2169,"""sparse""",13,1,1,FALSE,1,44.532888,44
2170,"""sparse""",13,1,1,FALSE,1,44.532888,47
2171,"""sparse""",13,1,1,FALSE,1,44.532888,39
2172,"""sparse""",13,1,1,FALSE,1,44.532888,46
2173,"""sparse""",13,1,1,FALSE,1,44.532888,48
2174,"""sparse""",13,1,1,FALSE,1,44.532888,45
2175,"""sparse""",13,1,1,FALSE,1,44.532888,33
2176,"""sparse""",13,1,1,FALSE,1,44.532888,55
2177,"""sparse""",13,1,1,FALSE,1,44.532888,53
2178,"""sparse""",13,1,1,FALSE,1,44.532888,47
2179,"""sparse""",13,1,1,FALSE,1,44.532888,38
2180,"""sparse""",13,1,1,FALSE,1,44.532888,35
2181,"""sparse""",13,1,41,FALSE,1,44.532888,37
2182,"""sparse""",13,1,41,FALSE,1,44.532888,44
2183,"""sparse""",13,1,41,FALSE,1,44.532888,40
2184,"""sparse""",13,1,41,FALSE,1,44.532888,42
2185,"""sparse""",13,1,41,FALSE,1,44.532888,42
2186,"""sparse""",13,1,41,FALSE,1,44.532888,46
2187,"""sparse""",13,1,41,FALSE,1,44.532888,40
2188,"""sparse""",13,1,41,FALSE,1,44.532888,51
2189,"""sparse""",13,1,41,FALSE,1,44.532888,30
2190,"""sparse""",13,1,41,FALSE,1,44.532888,49
2191,"""sparse""",13,1,41,FALSE,1,44.532888,36
2192,"""sparse""",13,1,41,FALSE,1,44.532888,47
2193,"""sparse""",13,1,41,FALSE,1,44.532888,48
2194,"""sparse""",13,1,41,FALSE,1,44.532888,50
2195,"""sparse""",13,1,41,FALSE,1,44.532888,48
2196,"""sparse""",13,1,41,FALSE,1,44.532888,52
2197,"""sparse""",13,1,41,FALSE,1,44.532888,36
2198,"""sparse""",13,1,41,FALSE,1,44.532888,45
2199,"""sparse""",13,1,41,FALSE,1,44.532888,50
2200,"""sparse""",13,1,41,FALSE,1,44.532888,37
2201,"""sparse""",13,1,81,FALSE,1,44.532888,43
2202,"""sparse""",13,1,81,FALSE,1,44.532888,36
2203,"""sparse""",13,1,81,FALSE,1,44.532888,32
2204,"""sparse""",13,1,81,FALSE,1,44.532888,40
2205,"""sparse""",13,1,81,FALSE,1,44.532888,48
2206,"""sparse""",13,1,81,FALSE,1,44.532888,39
2207,"""sparse""",13,1,81,FALSE,1,44.532888,51
2208,"""sparse""",13,1,81,FALSE,1,44.532888,41
2209,"""sparse""",13,1,81,FALSE,1,44.532888,42
2210,"""sparse""",13,1,81,FALSE,1,44.532888,34
2211,"""sparse""",13,1,81,FALSE,1,44.532888,35
2212,"""sparse""",13,1,81,FALSE,1,44.532888,35
2213,"""sparse""",13,1,81,FALSE,1,44.532888,44
2214,"""sparse""",13,1,81,FALSE,1,44.532888,34
2215,"""sparse""",13,1,81,FALSE,1,44.532888,58
2216,"""sparse""",13,1,81,FALSE,1,44.532888,50
2217,"""sparse""",13,1,81,FALSE,1,44.532888,37
2218,"""sparse""",13,1,81,FALSE,1,44.532888,46
2219,"""sparse""",13,1,81,FALSE,1,44.532888,44
2220,"""sparse""",13,1,81,FALSE,1,44.532888,50
2221,"""sparse""",13,1,121,FALSE,1,44.532888,38
2222,"""sparse""",13,1,121,FALSE,1,44.532888,36
2223,"""sparse""",13,1,121,FALSE,1,44.532888,58
2224,"""sparse""",13,1,121,FALSE,1,44.532888,43
2225,"""sparse""",13,1,121,FALSE,1,44.532888,43
2226,"""sparse""",13,1,121,FALSE,1,44.532888,41
2227,"""sparse""",13,1,121,FALSE,1,44.532888,44
2228,"""sparse""",13,1,121,FALSE,1,44.532888,47
2229,"""sparse""",13,1,121,FALSE,1,44.532888,46
2230,"""sparse""",13,1,121,FALSE,1,44.532888,56
2231,"""sparse""",13,1,121,FALSE,1,44.532888,42
2232,"""sparse""",13,1,121,FALSE,1,44.532888,43
2233,"""sparse""",13,1,121,FALSE,1,44.532888,48
2234,"""sparse""",13,1,121,FALSE,1,44.532888,36
2235,"""sparse""",13,1,121,FALSE,1,44.532888,60
2236,"""sparse""",13,1,121,FALSE,1,44.532888,43
2237,"""sparse""",13,1,121,FALSE,1,44.532888,36
2238,"""sparse""",13,1,121,FALSE,1,44.532888,42
2239,"""sparse""",13,1,121,FALSE,1,44.532888,38
2240,"""sparse""",13,1,121,FALSE,1,44.532888,43
2241,"""sparse""",13,1,161,FALSE,1,44.532888,42
2242,"""sparse""",13,1,161,FALSE,1,44.532888,49
2243,"""sparse""",13,1,161,FALSE,1,44.532888,54
2244,"""sparse""",13,1,161,FALSE,1,44.532888,48
2245,"""sparse""",13,1,161,FALSE,1,44.532888,43
2246,"""sparse""",13,1,161,FALSE,1,44.532888,49
2247,"""sparse""",13,1,161,FALSE,1,44.532888,30
2248,"""sparse""",13,1,161,FALSE,1,44.532888,42
2249,"""sparse""",13,1,161,FALSE,1,44.532888,45
2250,"""sparse""",13,1,161,FALSE,1,44.532888,40
2251,"""sparse""",13,1,161,FALSE,1,44.532888,47
2252,"""sparse""",13,1,161,FALSE,1,44.532888,37
2253,"""sparse""",13,1,161,FALSE,1,44.532888,42
2254,"""sparse""",13,1,161,FALSE,1,44.532888,39
2255,"""sparse""",13,1,161,FALSE,1,44.532888,46
2256,"""sparse""",13,1,161,FALSE,1,44.532888,43
2257,"""sparse""",13,1,161,FALSE,1,44.532888,43
2258,"""sparse""",13,1,161,FALSE,1,44.532888,41
2259,"""sparse""",13,1,161,FALSE,1,44.532888,42
2260,"""sparse""",13,1,161,FALSE,1,44.532888,54
2261,"""sparse""",13,1,201,FALSE,1,44.532888,41
2262,"""sparse""",13,1,201,FALSE,1,44.532888,46
2263,"""sparse""",13,1,201,FALSE,1,44.532888,45
2264,"""sparse""",13,1,201,FALSE,1,44.532888,42
2265,"""sparse""",13,1,201,FALSE,1,44.532888,36
2266,"""sparse""",13,1,201,FALSE,1,44.532888,56
2267,"""sparse""",13,1,201,FALSE,1,44.532888,39
2268,"""sparse""",13,1,201,FALSE,1,44.532888,50
2269,"""sparse""",13,1,201,FALSE,1,44.532888,52
2270,"""sparse""",13,1,201,FALSE,1,44.532888,48
2271,"""sparse""",13,1,201,FALSE,1,44.532888,33
2272,"""sparse""",13,1,201,FALSE,1,44.532888,38
2273,"""sparse""",13,1,201,FALSE,1,44.532888,44
2274,"""sparse""",13,1,201,FALSE,1,44.532888,49
2275,"""sparse""",13,1,201,FALSE,1,44.532888,48
2276,"""sparse""",13,1,201,FALSE,1,44.532888,37
2277,"""sparse""",13,1,201,FALSE,1,44.532888,50
2278,"""sparse""",13,1,201,FALSE,1,44.532888,46
2279,"""sparse""",13,1,201,FALSE,1,44.532888,32
2280,"""sparse""",13,1,201,FALSE,1,44.532888,52
2281,"""sparse""",13,41,1,FALSE,1,44.532888,50
2282,"""sparse""",13,41,1,FALSE,1,44.532888,43
2283,"""sparse""",13,41,1,FALSE,1,44.532888,37
2284,"""sparse""",13,41,1,FALSE,1,44.532888,47
2285,"""sparse""",13,41,1,FALSE,1,44.532888,42
2286,"""sparse""",13,41,1,FALSE,1,44.532888,53
2287,"""sparse""",13,41,1,FALSE,1,44.532888,50
2288,"""sparse""",13,41,1,FALSE,1,44.532888,46
2289,"""sparse""",13,41,1,FALSE,1,44.532888,45
2290,"""sparse""",13,41,1,FALSE,1,44.532888,40
2291,"""sparse""",13,41,1,FALSE,1,44.532888,49
2292,"""sparse""",13,41,1,FALSE,1,44.532888,59
2293,"""sparse""",13,41,1,FALSE,1,44.532888,40
2294,"""sparse""",13,41,1,FALSE,1,44.532888,38
2295,"""sparse""",13,41,1,FALSE,1,44.532888,40
2296,"""sparse""",13,41,1,FALSE,1,44.532888,54
2297,"""sparse""",13,41,1,FALSE,1,44.532888,47
2298,"""sparse""",13,41,1,FALSE,1,44.532888,42
2299,"""sparse""",13,41,1,FALSE,1,44.532888,42
2300,"""sparse""",13,41,1,FALSE,1,44.532888,46
2301,"""sparse""",13,41,41,FALSE,1,44.532888,54
2302,"""sparse""",13,41,41,FALSE,1,44.532888,43
2303,"""sparse""",13,41,41,FALSE,1,44.532888,37
